,id,stcnet_attitude,stcnet_introspection,stcnet_sensitivity,stcnet_temper,stcnet_polarity,ocean_agreeableness,ocean_conscientiousness,ocean_extraversion,ocean_neuroticism,ocean_openness
618,1998_959060.txt,0.46336,0.35473,0.2044,-0.111,0.28458,True,False,False,False,True
619,1998_959379.txt,0.20482,0.41837,0.41433,0.01836,0.30692,False,False,False,True,True
620,1998_959637.txt,0.47722,0.29175,0.34557,0.26604,0.37351,False,False,True,False,True
621,1998_959671.txt,0.42908,0.46251,0.39276,0.33496,0.45934,True,False,False,False,False
622,1998_959778.txt,0.22923,0.22806,0.53083,0.1591,0.29514,False,True,False,False,True
623,1998_961471.txt,0.10396,0.09481,0.1807,0.20954,0.18015,False,True,False,True,True
624,1998_962325.txt,0.42936,0.64018,0.41725,0.33454,0.45744,True,False,True,False,False
625,1998_969027.txt,0.27368,0.23267,0.39635,0.26481,0.27452,False,True,True,False,False
626,1998_973673.txt,0.31443,0.37178,0.01978,0.40747,0.33304,True,False,True,True,True
627,1998_973785.txt,0.25224,0.28102,0.3704,0.35483,0.32315,True,False,True,False,False
628,1998_976037.txt,0.19353,0.31414,0.39746,0.16547,0.26456,False,False,False,True,False
629,1998_976047.txt,0.4646,0.55333,0.10975,-0.06871,0.36674,True,False,False,False,False
630,1998_976201.txt,0.47954,0.65956,0.76867,0.284,0.53114,True,False,True,False,False
631,1998_978035.txt,0.17679,0.14444,0.40812,0.04227,0.19982,False,False,False,True,True
632,1998_979711.txt,0.15693,-0.08218,-0.08986,0.0975,0.13137,False,True,True,True,True
633,1998_984104.txt,0.28295,0.22711,0.34559,0.19922,0.29631,True,True,False,False,True
634,1998_987677.txt,0.33886,0.54007,0.5316,0.374,0.41376,False,False,False,False,False
635,1998_990689.txt,0.15228,-0.03178,0.36963,0.17482,0.14896,False,True,True,True,True
636,1998_992657.txt,0.27978,0.31853,0.11207,0.23289,0.25796,False,True,False,True,True
637,1998_995476.txt,0.40321,0.39726,0.25936,0.04931,0.33792,True,True,True,True,False
638,1998_995489.txt,0.21808,0.16441,0.07027,0.16324,0.18325,True,True,True,False,False
639,1998_997019.txt,0.28019,0.54819,0.43922,0.35954,0.42933,True,True,True,False,False
640,1999_015497.txt,0.327,0.20555,0.36658,0.3663,0.2594,False,True,True,True,False
641,1999_017532.txt,0.26103,0.29003,0.406,0.17081,0.27182,False,False,False,False,True
642,1999_017722.txt,0.3827,0.13914,0.00581,0.21321,0.29051,True,True,True,True,False
643,1999_026284.txt,0.34817,0.54716,0.09065,0.01779,0.38028,True,False,False,False,True
644,1999_031708.txt,0.26961,0.32069,0.15865,0.24155,0.30172,False,True,True,False,True
645,1999_034196.txt,0.36789,0.50719,0.61093,0.10052,0.4359,False,False,False,True,True
646,1999_035988.txt,0.14152,0.31716,0.34838,0.27132,0.28513,True,True,True,False,True
647,1999_036696.txt,0.18174,-0.08018,0.12083,-0.09595,0.03895,True,False,True,False,False
648,1999_037068.txt,0.27137,0.31559,0.20242,0.23486,0.29848,False,True,True,True,True
649,1999_038868.txt,0.24421,0.36766,0.3715,0.16475,0.32096,True,True,True,False,True
650,1999_044829.txt,0.36071,0.25333,0.4786,0.21211,0.32178,False,True,True,True,True
651,1999_048310.txt,0.42439,0.46797,0.55394,0.29556,0.40693,True,False,True,True,True
652,1999_048437.txt,0.28391,0.37375,0.2832,0.19212,0.32858,False,True,False,True,False
653,1999_051990.txt,0.13534,0.08778,-0.00067,0.2466,0.17464,True,True,True,False,True
654,1999_053082.txt,0.06704,0.41467,0.18659,0.01318,0.18847,False,False,True,False,True
655,1999_054430.txt,0.39425,0.47773,0.47983,0.25332,0.42616,True,False,False,False,True
656,1999_059843.txt,0.3499,0.4357,0.45718,0.33806,0.34381,True,False,False,True,False
657,1999_065414.txt,0.09526,0.29146,0.32913,0.05973,0.21944,False,False,False,True,False
658,1999_073763.txt,0.44035,0.37289,0.25739,0.29425,0.36223,False,False,False,True,False
659,1999_092698.txt,0.56544,0.599,0.53658,0.73475,0.61423,False,False,True,False,False
660,1999_111132.txt,0.35664,0.32571,0.37832,0.09471,0.33092,True,True,False,True,True
661,1999_116775.txt,0.41713,0.44145,0.3417,0.21687,0.39591,True,True,True,False,True
662,1999_120173.txt,0.31497,0.41925,0.7936,0.10692,0.36866,False,False,False,False,True
663,1999_120720.txt,0.43253,0.27571,0.16123,0.01684,0.23041,True,False,False,False,True
664,1999_144526.txt,-0.01162,-0.10138,0.4062,-0.03137,0.05961,True,False,False,True,False
665,1999_149262.txt,0.26863,0.26583,0.23346,0.40807,0.33474,False,True,True,True,False
666,1999_161555.txt,0.38837,0.39569,0.34574,0.22869,0.37837,True,True,True,False,True
667,1999_163164.txt,0.17171,0.24539,0.52377,-0.22825,0.19029,False,False,False,True,False
668,1999_179025.txt,0.01611,0.16521,0.66727,0.0666,0.26198,True,True,True,False,True
669,1999_180595.txt,0.09728,0.18193,-0.02189,-0.24178,0.14469,False,False,True,True,True
670,1999_203901.txt,0.23522,0.21428,0.12745,0.33906,0.21284,False,True,False,True,True
671,1999_262761.txt,0.60873,0.58978,0.535,0.27267,0.4881,True,True,True,False,False
672,1999_266590.txt,0.15433,0.16711,-0.01136,0.04773,0.17537,False,True,True,False,False
673,1999_290145.txt,0.30146,0.45409,-0.18168,-0.02464,0.30794,True,True,True,False,True
674,1999_301121.txt,0.29357,0.41117,0.21565,-0.05033,0.33537,False,False,True,True,True
675,1999_322993.txt,0.2945,0.76396,0.7992,0.28825,0.50915,True,False,False,True,True
676,1999_351005.txt,0.18046,0.28636,0.20871,0.34819,0.29581,False,True,True,False,False
677,1999_412663.txt,0.46578,0.63626,0.3511,0.17667,0.44165,False,False,False,True,True
678,1999_413605.txt,0.35946,0.5415,0.24565,0.28075,0.33619,True,True,True,False,False
679,1999_417642.txt,0.02022,-0.0223,0.17691,0.11557,0.09204,True,True,True,False,False
680,1999_419686.txt,0.37429,0.47741,0.50512,0.40794,0.42435,True,True,True,False,False
681,1999_431078.txt,0.24757,0.40775,0.20944,-0.06505,0.24653,True,True,True,True,True
682,1999_431358.txt,0.24629,0.29038,0.64055,0.15138,0.27994,False,False,False,False,True
683,1999_453692.txt,0.30309,0.29387,0.44712,0.13576,0.29051,False,True,True,True,False
684,1999_463051.txt,0.46061,0.54619,0.53081,0.16652,0.44571,False,True,False,False,False
685,1999_474029.txt,0.33224,0.31316,0.29241,0.10907,0.35313,False,True,False,True,False
686,1999_481986.txt,0.28509,0.01685,0.13968,0.18348,0.22646,False,False,False,True,False
687,1999_496885.txt,0.23055,0.17551,0.52281,-0.04019,0.1822,False,True,True,False,True
688,1999_498508.txt,0.41155,0.34732,0.56966,0.28696,0.33018,True,False,False,False,True
689,1999_504631.txt,0.0909,0.14154,0.26965,0.26339,0.20468,False,True,True,False,False
690,1999_509698.txt,-0.13396,0.08421,0.51695,0.18813,0.14702,False,True,False,True,False
691,1999_510014.txt,0.46739,0.39619,0.2376,0.27155,0.29788,False,False,False,True,True
692,1999_512642.txt,0.21105,0.19292,0.22747,0.28778,0.25681,True,True,True,False,True
693,1999_513945.txt,0.23631,0.28365,0.5735,0.086,0.1996,True,True,False,True,True
694,1999_514159.txt,0.05652,0.32464,-0.173,0.2987,0.16888,True,False,True,False,True
695,1999_517561.txt,0.11555,0.10349,0.2585,-0.26467,0.14076,False,False,False,True,True
696,1999_518310.txt,0.22424,0.29509,0.47822,0.36533,0.36456,False,False,False,False,False
697,1999_518635.txt,0.2452,0.39047,0.31037,0.13956,0.31829,False,True,False,True,True
698,1999_519273.txt,0.44247,0.55981,0.49292,0.29296,0.47507,True,True,True,False,True
699,1999_530010.txt,0.42946,0.54582,0.2811,0.12063,0.39989,True,False,True,True,False
700,1999_531209.txt,0.22826,0.10951,0.31262,0.01392,0.25701,False,True,False,True,True
701,1999_532271.txt,0.09345,0.43041,0.311,0.2002,0.32741,False,False,True,False,True
702,1999_532982.txt,0.21503,0.41585,0.53287,0.3358,0.39948,False,False,False,True,False
703,1999_533810.txt,0.2821,0.39,0.1794,0.30862,0.33564,False,True,True,True,True
704,1999_534553.txt,0.17023,0.17858,0.34788,0.31508,0.32297,False,True,True,False,False
705,1999_534958.txt,0.02265,0.23944,0.06477,0.273,0.18829,True,False,True,False,False
706,1999_536383.txt,0.28228,0.26336,0.32708,0.23471,0.2794,False,True,False,False,True
707,1999_536608.txt,0.45562,0.57833,0.34264,0.3289,0.43685,True,True,True,False,False
708,1999_536836.txt,0.06059,0.14776,0.22269,-0.0555,0.16042,True,True,True,False,False
709,1999_538156.txt,0.21556,-0.00659,0.57406,0.2854,0.30359,True,False,False,False,True
710,1999_539521.txt,0.37511,0.6678,0.37,0.395,0.48549,True,True,True,False,False
711,1999_539537.txt,-0.00306,0.22188,0.24917,0.232,0.21112,False,True,False,True,False
712,1999_539859.txt,0.26761,0.10026,-0.22619,0.27459,0.1449,True,False,False,True,False
713,1999_542071.txt,0.33108,0.59492,0.11354,0.13785,0.34731,False,True,True,True,False
714,1999_543655.txt,0.44389,0.50257,0.26883,0.223,0.41171,True,False,True,True,True
715,1999_550043.txt,0.39193,0.566,0.12537,0.48107,0.40744,True,False,True,True,False
716,1999_550241.txt,0.42492,0.5405,0.59,0.236,0.45655,True,False,True,False,False
717,1999_550266.txt,0.36436,0.58162,0.2567,0.00208,0.39037,False,True,True,True,False
718,1999_550578.txt,0.53162,0.01955,0.39088,0.23414,0.25232,False,False,True,True,True
719,1999_550680.txt,0.06043,0.03287,0.14313,-0.17393,0.09992,False,False,True,True,False
720,1999_551166.txt,0.38082,0.36963,0.35504,0.09576,0.38585,True,True,True,True,True
721,1999_551864.txt,0.28862,0.40284,0.49162,0.42535,0.3574,False,True,False,True,False
722,1999_553171.txt,0.08172,0.16487,0.32437,0.12213,0.15472,True,False,False,False,True
723,1999_553173.txt,0.26384,0.44645,0.6919,0.28292,0.40857,False,True,True,True,True
724,1999_553838.txt,0.25213,0.39347,0.55667,0.05202,0.23866,True,False,True,False,False
725,1999_554638.txt,0.066,0.0013,0.14843,0.04362,0.09173,True,True,True,False,True
726,1999_554750.txt,0.2677,0.31196,0.39218,0.13964,0.29772,False,False,False,True,False
727,1999_555751.txt,0.30641,0.50003,0.36662,0.39131,0.39083,False,False,True,True,False
728,1999_555952.txt,0.27138,0.33086,0.14578,0.23976,0.24143,False,True,True,True,True
729,1999_556061.txt,0.22816,0.15341,0.21881,0.32939,0.24279,True,True,True,True,True
730,1999_556110.txt,0.42563,0.51539,0.23867,0.2047,0.43425,True,False,True,False,False
731,1999_556458.txt,0.20576,0.47149,0.65906,0.24821,0.33391,False,False,False,False,True
732,1999_556939.txt,0.35947,0.53784,0.48008,0.2014,0.41845,True,False,True,False,False
733,1999_557730.txt,0.22819,0.39252,0.43381,0.41495,0.34722,True,True,True,False,False
734,1999_557740.txt,0.39346,0.52036,0.61083,0.39358,0.47068,False,True,True,False,False
735,1999_558853.txt,0.23704,0.2918,0.26771,0.23758,0.26914,False,False,True,True,False
736,1999_559000.txt,0.19688,0.3026,0.45936,0.21858,0.29217,False,False,True,True,False
737,1999_559341.txt,0.0245,-0.46173,0.10742,-0.21629,-0.09471,True,False,False,True,False
738,1999_559746.txt,0.24285,0.3418,0.23817,0.1546,0.28995,True,True,True,False,False
739,1999_559897.txt,0.25171,0.44663,0.34863,0.19166,0.35301,True,True,True,True,True
740,1999_559949.txt,0.1367,0.18307,0.01892,-0.17775,0.09124,True,False,True,True,True
741,1999_559950.txt,0.39063,0.52224,0.40238,0.07269,0.32641,False,False,False,True,False
742,1999_560408.txt,0.19849,0.45315,0.28254,0.22733,0.28744,False,True,False,True,True
743,1999_570986.txt,0.47485,0.62967,0.70943,0.5201,0.62431,False,False,True,False,False
744,1999_571433.txt,0.39667,0.44931,0.49654,0.09838,0.36453,True,False,False,True,False
745,1999_571695.txt,0.40798,0.63736,0.29215,0.40973,0.42625,True,True,True,False,False
746,1999_572182.txt,0.26934,0.45128,0.5803,0.15773,0.38084,True,False,True,False,True
747,1999_572284.txt,0.25275,0.35498,0.38305,0.27853,0.33279,True,False,False,True,False
748,1999_572353.txt,0.11654,0.16017,0.4236,0.35427,0.248,True,False,False,False,False
749,1999_572922.txt,0.20397,0.21262,0.1325,0.23245,0.20237,True,False,False,True,True
750,1999_572969.txt,0.19292,0.51571,0.3385,0.31567,0.27405,True,True,True,False,True
751,1999_573121.txt,0.36822,0.33746,0.30438,0.2616,0.33899,True,True,False,False,True
752,1999_573291.txt,0.34121,0.33406,0.11775,0.07168,0.27832,False,False,False,False,False
753,1999_574354.txt,0.28577,0.31885,0.14014,0.23209,0.2917,True,False,True,True,True
754,1999_574545.txt,0.31371,0.15784,0.3313,-0.10876,0.26527,False,True,False,False,False
755,1999_574825.txt,-0.0101,-0.18024,0.58259,0.06038,0.09226,True,False,True,True,True
756,1999_575476.txt,0.20294,0.45981,0.37267,0.41592,0.3611,False,True,False,False,True
757,1999_576140.txt,0.23885,0.28135,0.4461,0.15856,0.29888,False,True,False,False,False
758,1999_576213.txt,0.28742,0.33542,0.51539,-0.07374,0.31405,False,True,True,False,False
759,1999_576725.txt,0.4822,0.55192,0.48565,0.37341,0.48204,True,True,True,True,True
760,1999_578241.txt,0.39656,0.36992,0.43741,0.09685,0.33926,False,True,False,True,True
761,1999_578826.txt,0.29614,0.4247,0.47471,0.37585,0.37392,False,False,False,False,True
762,1999_590509.txt,0.25904,0.35171,0.22929,0.08723,0.27203,False,False,True,False,True
763,1999_592250.txt,0.19394,0.03411,0.13394,-0.2129,0.05222,True,False,True,True,False
764,1999_595395.txt,0.36316,0.39008,0.543,0.344,0.41634,True,False,True,True,False
765,1999_595531.txt,0.12907,0.21562,0.31135,0.30355,0.2563,True,False,False,True,False
766,1999_595780.txt,0.40396,0.62136,0.4374,0.47336,0.48735,True,False,True,False,True
767,1999_598659.txt,0.35327,0.40458,0.38168,0.10117,0.30543,False,False,False,False,False
768,1999_599952.txt,0.40922,0.65532,0.55582,0.24814,0.50488,True,False,True,False,False
769,1999_602191.txt,0.08496,0.38387,0.44331,-0.0474,0.23324,True,False,True,False,True
770,1999_606178.txt,0.29047,0.21039,0.05743,-0.09748,0.16091,True,True,True,False,False
771,1999_609608.txt,0.34325,0.54855,0.58622,0.28907,0.46096,False,False,True,False,True
772,1999_614052.txt,0.03441,0.25587,0.22329,-0.03349,0.1869,True,True,True,False,True
773,1999_617565.txt,0.08317,0.35127,0.22483,0.09589,0.26714,True,False,True,False,True
774,1999_619944.txt,0.3121,0.17821,0.03413,0.19958,0.25831,True,False,False,True,True
775,1999_631575.txt,0.05421,0.16097,0.24917,-0.16756,0.1098,False,False,False,True,True
776,1999_632096.txt,0.24595,0.28892,0.45779,0.00864,0.28754,False,True,False,True,False
777,1999_632513.txt,0.24512,0.23212,0.29928,0.18661,0.30118,False,True,True,False,True
778,1999_632523.txt,-0.01331,-0.1439,0.12135,-0.28687,-0.05902,False,False,True,False,False
779,1999_633265.txt,0.15802,-0.09371,0.65145,0.08229,0.19014,True,False,True,True,True
780,1999_633874.txt,0.43043,0.55772,0.41522,0.28359,0.44717,True,True,False,True,False
781,1999_634091.txt,0.37491,0.39593,0.277,0.27495,0.34867,True,False,True,False,True
782,1999_634637.txt,0.17109,0.34944,0.40613,0.25883,0.29632,True,True,False,False,False
783,1999_637380.txt,0.27932,0.04415,0.20812,0.05244,0.19892,True,False,False,True,False
784,1999_638078.txt,0.3194,0.4475,0.27675,0.22326,0.31245,False,True,True,True,True
785,1999_638622.txt,0.38475,0.53116,0.41171,0.20495,0.42377,True,True,True,False,False
786,1999_638698.txt,0.2826,0.44275,-0.02025,0.14814,0.36145,True,True,True,False,True
787,1999_639076.txt,0.31753,0.86405,0.44268,0.0139,0.45926,True,False,False,False,False
788,1999_639934.txt,0.16465,0.32552,0.13111,0.12742,0.25747,True,True,True,False,True
789,1999_640688.txt,0.38543,0.40663,0.05683,0.34435,0.37637,False,True,False,True,True
790,1999_643860.txt,0.11153,0.28436,0.34055,-0.05518,0.15678,True,False,False,True,True
791,1999_652329.txt,0.29869,0.19747,-0.056,0.37483,0.23204,False,False,False,False,False
792,1999_652391.txt,0.12844,0.17312,0.25177,0.27588,0.22911,False,False,True,True,False
793,1999_652663.txt,0.361,0.67194,0.75318,0.46232,0.52033,False,False,False,False,True
794,1999_653570.txt,0.30893,0.29808,0.18808,0.40857,0.29034,True,True,False,True,False
795,1999_655935.txt,0.20433,0.21178,0.0656,0.26309,0.17264,False,True,True,True,True
796,1999_656142.txt,0.18721,0.24786,0.35733,0.03773,0.20319,True,True,True,False,False
797,1999_656865.txt,0.37935,0.63625,0.10221,0.13341,0.40485,False,False,False,True,True
798,1999_657716.txt,0.06446,0.1248,0.2462,0.24055,0.15085,True,True,True,False,True
799,1999_658945.txt,0.07421,0.28589,0.22871,0.28423,0.26809,True,True,True,False,True
800,1999_658999.txt,0.45709,0.38369,0.54764,0.53347,0.42445,False,True,False,True,False
801,1999_670149.txt,0.29522,0.31144,0.58276,0.18161,0.36116,False,True,False,False,True
802,1999_670670.txt,0.13176,0.33838,0.46994,0.13758,0.29109,False,True,True,False,False
803,1999_670780.txt,0.15467,0.20703,0.34238,0.2216,0.23188,True,False,False,True,True
804,1999_672030.txt,0.43733,0.5425,0.37573,0.19757,0.41294,True,False,True,False,False
805,1999_673541.txt,0.51522,0.78766,0.2293,0.21744,0.48703,True,True,True,False,False
806,1999_674246.txt,0.15673,0.26808,0.39041,0.13565,0.25266,True,False,False,True,True
807,1999_674417.txt,0.1792,0.45722,0.15237,0.24605,0.28216,True,True,True,False,True
808,1999_674686.txt,0.22159,0.27125,0.22048,0.26523,0.27065,True,False,True,False,False
809,1999_674897.txt,0.4622,0.50811,0.53323,0.49993,0.49155,False,True,True,False,False
810,1999_675416.txt,0.35547,0.15545,0.41776,0.14275,0.32897,False,False,False,True,False
811,1999_676943.txt,0.37187,0.54761,0.45304,0.13175,0.43554,True,False,True,False,True
812,1999_679211.txt,0.15466,0.20007,0.50375,0.26844,0.24607,False,False,False,True,False
813,1999_680598.txt,0.43413,0.40926,0.28522,0.32889,0.3897,True,True,True,False,True
814,1999_680873.txt,0.20509,0.33196,0.03935,0.24508,0.21881,False,False,False,False,True
815,1999_685234.txt,-0.003,0.256,0.31927,-0.061,0.18128,True,True,True,True,True
816,1999_691305.txt,0.18297,0.29087,-0.03055,0.12515,0.23286,False,False,True,False,True
817,1999_692095.txt,0.60565,0.72319,0.26787,0.11186,0.57222,True,False,True,True,False
818,1999_693817.txt,0.21566,0.29148,0.28626,0.2815,0.26974,True,False,True,False,True
819,1999_694265.txt,0.29507,0.34953,0.65253,0.02871,0.36709,True,False,False,True,True
820,1999_695361.txt,0.04531,0.21567,4e-05,-0.12981,0.07377,True,False,True,False,False
821,1999_696559.txt,0.26179,0.1759,0.20067,0.13759,0.25495,True,False,False,True,False
822,1999_696933.txt,0.11381,0.54291,0.20751,0.26019,0.27742,True,True,False,False,True
823,1999_697937.txt,0.14014,0.04433,0.27973,-0.09145,0.11651,True,False,True,True,True
824,1999_699577.txt,0.34272,0.34694,0.396,0.38192,0.37903,True,True,False,False,True
825,1999_699805.txt,0.20925,0.28286,0.23569,0.13439,0.26338,False,True,True,True,False
826,1999_700687.txt,0.16187,0.22854,0.4437,0.19931,0.26261,False,False,False,True,True
827,1999_701409.txt,0.21668,0.35499,0.328,0.37548,0.30652,True,False,False,False,False
828,1999_701420.txt,0.38372,0.42969,0.5546,0.37928,0.44772,False,False,False,True,True
829,1999_703351.txt,0.34591,0.42002,0.21971,0.27781,0.35151,False,True,True,True,True
830,1999_703715.txt,0.11566,0.08507,0.319,0.18359,0.14885,True,False,False,False,True
831,1999_706452.txt,0.42021,0.08433,0.14687,0.0142,0.30617,False,False,False,True,True
832,1999_707577.txt,0.13295,0.31409,-0.153,0.24188,0.17052,False,False,False,True,True
833,1999_710269.txt,0.12177,0.23159,0.293,0.22648,0.21794,False,False,False,False,True
834,1999_711103.txt,0.45439,0.35432,0.62192,0.30829,0.3995,False,False,False,True,True
835,1999_714263.txt,-0.04325,-0.01888,-0.08017,-0.24467,-0.08871,False,False,True,False,False
836,1999_714384.txt,0.34326,0.44331,0.67482,0.27613,0.43167,True,True,True,True,False
837,1999_714645.txt,0.16959,0.17428,0.34581,0.14417,0.17818,True,False,False,True,True
838,1999_715155.txt,0.53676,0.65146,0.70413,0.50767,0.58815,True,True,True,True,True
839,1999_716114.txt,0.23689,0.18638,0.29944,0.15717,0.21995,False,True,False,True,False
840,1999_718251.txt,0.19438,0.09195,-0.19263,-0.2435,0.08349,False,False,True,False,True
841,1999_718342.txt,0.36091,0.32131,0.26259,0.14096,0.30168,True,True,True,False,False
842,1999_718951.txt,0.31019,0.2887,0.3515,0.39144,0.29495,False,True,True,True,True
843,1999_731141.txt,0.20987,0.28043,0.21106,0.38188,0.25513,True,False,False,True,False
844,1999_731414.txt,0.44662,0.37814,0.35588,0.06285,0.38002,False,True,True,True,False
845,1999_732219.txt,0.2517,0.58531,0.53947,0.39232,0.41076,True,True,True,False,False
846,1999_732551.txt,0.06082,0.05768,0.59786,0.02925,0.1534,True,True,True,False,True
847,1999_735895.txt,0.15707,0.1624,0.53957,0.36617,0.28004,False,False,False,True,False
848,1999_736075.txt,0.38527,0.66162,0.27781,0.28058,0.43066,False,False,True,False,False
849,1999_736368.txt,0.09881,0.204,0.03123,0.26833,0.14421,False,True,False,True,False
850,1999_737251.txt,0.26685,0.11939,0.32083,0.01495,0.17916,False,False,False,True,True
851,1999_738505.txt,0.42425,0.46893,0.23873,0.28631,0.3876,False,True,False,True,False
852,1999_739810.txt,0.14739,0.03869,0.152,0.17253,0.14561,True,False,False,True,True
853,1999_741261.txt,0.49327,0.36075,0.452,0.03156,0.34431,False,False,False,True,False
854,1999_742385.txt,0.2086,0.0804,-0.03223,-0.02228,0.08284,False,False,True,False,False
855,1999_748492.txt,0.35179,0.49274,0.37079,0.12145,0.36349,True,False,True,False,False
856,1999_750682.txt,0.36418,0.44465,0.36372,0.14742,0.35829,False,False,True,True,False
857,1999_752651.txt,0.41431,0.43562,0.59671,0.30482,0.43652,True,True,False,False,False
858,1999_756180.txt,0.51252,0.56293,0.0695,0.14219,0.37224,False,True,True,False,False
859,1999_756841.txt,0.508,0.68172,0.42533,0.22195,0.53294,False,True,False,True,False
860,1999_757130.txt,0.40718,0.48298,0.13113,0.16078,0.36272,False,True,True,False,True
861,1999_765745.txt,0.10827,0.30956,0.43716,-0.06348,0.23014,True,True,True,True,False
862,1999_771726.txt,0.54262,0.55872,0.5185,0.16871,0.42796,True,False,False,False,False
863,1999_772974.txt,0.14526,0.45149,-0.11379,0.23523,0.26384,True,True,True,False,False
864,1999_775955.txt,0.16312,0.24552,0.51603,0.20479,0.25121,False,True,False,True,True
865,1999_777564.txt,0.35323,0.31026,0.13492,0.47964,0.33575,False,True,True,True,True
866,1999_779803.txt,0.44985,0.41554,0.35127,0.12158,0.37011,True,False,True,True,True
867,1999_780103.txt,0.54637,0.63354,0.54421,0.208,0.47804,False,True,True,True,False
868,1999_781663.txt,0.46768,0.64823,0.17205,0.299,0.42873,False,False,False,True,False
869,1999_782869.txt,0.10078,0.20426,0.17317,0.06022,0.15359,True,False,True,False,True
870,1999_785713.txt,0.21994,0.32221,0.09954,0.13585,0.27677,True,False,True,False,True
871,1999_787498.txt,0.27468,0.31811,0.36693,0.24659,0.33192,False,True,True,True,True
872,1999_787983.txt,0.45013,0.60228,0.13017,-0.01729,0.41546,False,False,True,False,True
873,1999_792249.txt,0.43161,0.27955,0.44287,0.25747,0.41629,True,False,False,True,False
874,1999_792994.txt,0.34667,0.41042,0.33765,0.2431,0.37379,True,True,True,True,False
875,1999_793883.txt,0.04506,0.08435,0.48563,-0.16573,0.08926,True,True,False,True,True
876,1999_794411.txt,0.25276,0.39277,-0.14679,0.44683,0.2922,True,False,False,False,False
877,1999_794811.txt,0.18873,0.36847,0.50267,0.26863,0.28014,False,False,False,True,False
878,1999_799457.txt,0.31982,0.50214,0.40779,0.30547,0.38831,True,True,True,False,False
879,1999_800087.txt,0.21974,0.40801,0.39971,0.1368,0.31342,False,False,False,True,True
880,1999_801057.txt,0.33745,0.24671,0.3289,0.09043,0.22177,True,True,True,True,True
881,1999_810023.txt,0.16193,0.21556,0.42205,-0.10817,0.18218,False,False,False,True,False
882,1999_811591.txt,0.44686,0.58396,0.05937,0.1825,0.38026,True,True,False,True,False
883,1999_811679.txt,0.04221,0.09409,0.4635,0.03972,0.15607,False,False,True,True,False
884,1999_812401.txt,0.45679,0.39147,0.402,0.30942,0.36766,True,True,False,False,True
885,1999_813486.txt,0.47117,0.54429,0.23628,-0.12707,0.25472,True,False,False,True,False
886,1999_814133.txt,0.29667,0.31823,0.44479,0.19447,0.31171,False,False,False,True,False
887,1999_814929.txt,0.45751,0.35998,0.29868,0.04023,0.31316,True,False,True,False,True
888,1999_815617.txt,0.14235,0.2342,0.49125,0.18733,0.27684,False,True,False,False,True
889,1999_815984.txt,0.15717,0.32195,-0.02879,0.23005,0.19866,False,True,True,False,False
890,1999_818192.txt,0.37083,0.47041,0.34706,0.14107,0.3523,True,True,True,False,True
891,1999_819302.txt,0.32079,0.30379,0.25179,-0.04792,0.23284,True,False,False,True,True
892,1999_821141.txt,0.38744,0.36338,0.2762,0.22112,0.28341,True,False,False,False,True
893,1999_832140.txt,0.38458,0.47784,0.43662,0.59662,0.49079,False,False,True,True,True
894,1999_835497.txt,0.44373,0.34632,0.16017,-0.03281,0.26275,False,False,True,True,True
895,1999_836030.txt,0.33968,0.5797,0.51663,0.30528,0.45167,False,False,True,False,True
896,1999_836170.txt,0.12068,0.06443,0.18813,0.34086,0.18252,True,True,False,True,False
897,1999_837226.txt,-0.0549,-0.00697,0.32456,0.26913,0.03788,False,False,False,True,True
898,1999_838579.txt,0.40557,0.60697,0.1797,0.19822,0.37925,True,False,False,True,True
899,1999_838641.txt,0.22831,0.48187,0.48482,0.32006,0.37934,True,True,True,False,False
900,1999_838987.txt,0.03953,0.26377,0.6056,0.30989,0.26835,True,True,True,True,True
901,1999_839013.txt,0.33822,0.49754,0.35355,0.0489,0.38621,True,True,True,False,True
902,1999_840252.txt,0.37859,0.40584,0.24431,0.23056,0.32927,True,False,True,False,False
903,1999_846387.txt,0.43647,0.62701,0.39328,0.08773,0.43009,False,True,True,True,True
904,1999_851896.txt,0.19521,0.31442,0.23073,0.26947,0.27784,False,True,False,False,False
905,1999_851919.txt,0.44775,0.213,0.19933,-0.1255,0.15594,True,True,True,False,False
906,1999_852154.txt,0.36696,0.34848,0.13867,0.24228,0.28252,True,False,True,False,True
907,1999_852277.txt,0.51279,0.62284,0.3425,0.2242,0.44731,True,True,True,True,False
908,1999_853304.txt,0.30522,0.23576,0.06675,0.05972,0.25148,True,False,False,True,True
909,1999_853377.txt,0.00457,0.34841,0.4356,-0.0845,0.17807,False,False,True,True,False
910,1999_854382.txt,0.65142,0.67961,0.4365,0.0655,0.52751,True,True,False,True,False
911,1999_854693.txt,0.39985,0.77954,0.12243,0.081,0.46044,False,False,False,True,True
912,1999_855558.txt,0.43182,0.29552,0.15842,0.159,0.30878,True,False,True,False,True
913,1999_855682.txt,0.26756,0.40161,-0.15673,0.16958,0.26508,False,False,True,True,True
914,1999_856386.txt,0.22087,0.30698,0.3515,0.24792,0.26978,False,True,False,True,False
915,1999_859522.txt,0.18091,0.27239,0.07018,0.27424,0.21463,True,False,False,False,True
916,1999_859566.txt,0.27911,0.41465,0.32887,0.01965,0.29475,True,False,False,False,True
917,1999_869069.txt,0.28784,0.27157,0.20252,0.36743,0.30302,True,False,True,True,False
918,1999_871353.txt,0.27092,0.34894,0.18317,0.16733,0.25974,False,True,False,True,False
